"Site","Facies","Quad","Year","type"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Reef","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
